code,title,section,table,source
008H4ZZ,"Division of Oculomotor Nerve, Percutaneous Endoscopic Approach",0,008,tables
008J0ZZ,"Division of Trochlear Nerve, Open Approach",0,008,tables
008J3ZZ,"Division of Trochlear Nerve, Percutaneous Approach",0,008,tables
008J4ZZ,"Division of Trochlear Nerve, Percutaneous Endoscopic Approach",0,008,tables
008K0ZZ,"Division of Trigeminal Nerve, Open Approach",0,008,tables
008K3ZZ,"Division of Trigeminal Nerve, Percutaneous Approach",0,008,tables
008K4ZZ,"Division of Trigeminal Nerve, Percutaneous Endoscopic Approach",0,008,tables
008L0ZZ,"Division of Abducens Nerve, Open Approach",0,008,tables
008L3ZZ,"Division of Abducens Nerve, Percutaneous Approach",0,008,tables
008L4ZZ,"Division of Abducens Nerve, Percutaneous Endoscopic Approach",0,008,tables
008M0ZZ,"Division of Facial Nerve, Open Approach",0,008,tables
008M3ZZ,"Division of Facial Nerve, Percutaneous Approach",0,008,tables
008M4ZZ,"Division of Facial Nerve, Percutaneous Endoscopic Approach",0,008,tables
008N0ZZ,"Division of Acoustic Nerve, Open Approach",0,008,tables
008N3ZZ,"Division of Acoustic Nerve, Percutaneous Approach",0,008,tables
008N4ZZ,"Division of Acoustic Nerve, Percutaneous Endoscopic Approach",0,008,tables
008P0ZZ,"Division of Glossopharyngeal Nerve, Open Approach",0,008,tables
008P3ZZ,"Division of Glossopharyngeal Nerve, Percutaneous Approach",0,008,tables
008P4ZZ,"Division of Glossopharyngeal Nerve, Percutaneous Endoscopic Approach",0,008,tables
008Q0ZZ,"Division of Vagus Nerve, Open Approach",0,008,tables
008Q3ZZ,"Division of Vagus Nerve, Percutaneous Approach",0,008,tables
008Q4ZZ,"Division of Vagus Nerve, Percutaneous Endoscopic Approach",0,008,tables
008R0ZZ,"Division of Accessory Nerve, Open Approach",0,008,tables
008R3ZZ,"Division of Accessory Nerve, Percutaneous Approach",0,008,tables
008R4ZZ,"Division of Accessory Nerve, Percutaneous Endoscopic Approach",0,008,tables
008S0ZZ,"Division of Hypoglossal Nerve, Open Approach",0,008,tables
008S3ZZ,"Division of Hypoglossal Nerve, Percutaneous Approach",0,008,tables
008S4ZZ,"Division of Hypoglossal Nerve, Percutaneous Endoscopic Approach",0,008,tables
008W0ZZ,"Division of Cervical Spinal Cord, Open Approach",0,008,tables
008W3ZZ,"Division of Cervical Spinal Cord, Percutaneous Approach",0,008,tables
008W4ZZ,"Division of Cervical Spinal Cord, Percutaneous Endoscopic Approach",0,008,tables
008X0ZZ,"Division of Thoracic Spinal Cord, Open Approach",0,008,tables
008X3ZZ,"Division of Thoracic Spinal Cord, Percutaneous Approach",0,008,tables
008X4ZZ,"Division of Thoracic Spinal Cord, Percutaneous Endoscopic Approach",0,008,tables
008Y0ZZ,"Division of Lumbar Spinal Cord, Open Approach",0,008,tables
008Y3ZZ,"Division of Lumbar Spinal Cord, Percutaneous Approach",0,008,tables
008Y4ZZ,"Division of Lumbar Spinal Cord, Percutaneous Endoscopic Approach",0,008,tables
009000Z,"Drainage of Brain with Drainage Device, Open Approach",0,009,tables
009030Z,"Drainage of Brain with Drainage Device, Percutaneous Approach",0,009,tables
009040Z,"Drainage of Brain with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009100Z,"Drainage of Cerebral Meninges with Drainage Device, Open Approach",0,009,tables
009130Z,"Drainage of Cerebral Meninges with Drainage Device, Percutaneous Approach",0,009,tables
009140Z,"Drainage of Cerebral Meninges with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009200Z,"Drainage of Dura Mater with Drainage Device, Open Approach",0,009,tables
009230Z,"Drainage of Dura Mater with Drainage Device, Percutaneous Approach",0,009,tables
009240Z,"Drainage of Dura Mater with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009300Z,"Drainage of Epidural Space, Intracranial with Drainage Device, Open Approach",0,009,tables
009330Z,"Drainage of Epidural Space, Intracranial with Drainage Device, Percutaneous Approach",0,009,tables
009340Z,"Drainage of Epidural Space, Intracranial with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009400Z,"Drainage of Subdural Space, Intracranial with Drainage Device, Open Approach",0,009,tables
009430Z,"Drainage of Subdural Space, Intracranial with Drainage Device, Percutaneous Approach",0,009,tables
009440Z,"Drainage of Subdural Space, Intracranial with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009500Z,"Drainage of Subarachnoid Space, Intracranial with Drainage Device, Open Approach",0,009,tables
009530Z,"Drainage of Subarachnoid Space, Intracranial with Drainage Device, Percutaneous Approach",0,009,tables
009540Z,"Drainage of Subarachnoid Space, Intracranial with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009600Z,"Drainage of Cerebral Ventricle with Drainage Device, Open Approach",0,009,tables
009630Z,"Drainage of Cerebral Ventricle with Drainage Device, Percutaneous Approach",0,009,tables
009640Z,"Drainage of Cerebral Ventricle with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009700Z,"Drainage of Cerebral Hemisphere with Drainage Device, Open Approach",0,009,tables
009730Z,"Drainage of Cerebral Hemisphere with Drainage Device, Percutaneous Approach",0,009,tables
009740Z,"Drainage of Cerebral Hemisphere with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009800Z,"Drainage of Basal Ganglia with Drainage Device, Open Approach",0,009,tables
009830Z,"Drainage of Basal Ganglia with Drainage Device, Percutaneous Approach",0,009,tables
009840Z,"Drainage of Basal Ganglia with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009900Z,"Drainage of Thalamus with Drainage Device, Open Approach",0,009,tables
009930Z,"Drainage of Thalamus with Drainage Device, Percutaneous Approach",0,009,tables
009940Z,"Drainage of Thalamus with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009A00Z,"Drainage of Hypothalamus with Drainage Device, Open Approach",0,009,tables
009A30Z,"Drainage of Hypothalamus with Drainage Device, Percutaneous Approach",0,009,tables
009A40Z,"Drainage of Hypothalamus with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009B00Z,"Drainage of Pons with Drainage Device, Open Approach",0,009,tables
009B30Z,"Drainage of Pons with Drainage Device, Percutaneous Approach",0,009,tables
009B40Z,"Drainage of Pons with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009C00Z,"Drainage of Cerebellum with Drainage Device, Open Approach",0,009,tables
009C30Z,"Drainage of Cerebellum with Drainage Device, Percutaneous Approach",0,009,tables
009C40Z,"Drainage of Cerebellum with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009D00Z,"Drainage of Medulla Oblongata with Drainage Device, Open Approach",0,009,tables
009D30Z,"Drainage of Medulla Oblongata with Drainage Device, Percutaneous Approach",0,009,tables
009D40Z,"Drainage of Medulla Oblongata with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009F00Z,"Drainage of Olfactory Nerve with Drainage Device, Open Approach",0,009,tables
009F30Z,"Drainage of Olfactory Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009F40Z,"Drainage of Olfactory Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009G00Z,"Drainage of Optic Nerve with Drainage Device, Open Approach",0,009,tables
009G30Z,"Drainage of Optic Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009G40Z,"Drainage of Optic Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009H00Z,"Drainage of Oculomotor Nerve with Drainage Device, Open Approach",0,009,tables
009H30Z,"Drainage of Oculomotor Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009H40Z,"Drainage of Oculomotor Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009J00Z,"Drainage of Trochlear Nerve with Drainage Device, Open Approach",0,009,tables
009J30Z,"Drainage of Trochlear Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009J40Z,"Drainage of Trochlear Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009K00Z,"Drainage of Trigeminal Nerve with Drainage Device, Open Approach",0,009,tables
009K30Z,"Drainage of Trigeminal Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009K40Z,"Drainage of Trigeminal Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009L00Z,"Drainage of Abducens Nerve with Drainage Device, Open Approach",0,009,tables
009L30Z,"Drainage of Abducens Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009L40Z,"Drainage of Abducens Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009M00Z,"Drainage of Facial Nerve with Drainage Device, Open Approach",0,009,tables
009M30Z,"Drainage of Facial Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009M40Z,"Drainage of Facial Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009N00Z,"Drainage of Acoustic Nerve with Drainage Device, Open Approach",0,009,tables
009N30Z,"Drainage of Acoustic Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009N40Z,"Drainage of Acoustic Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009P00Z,"Drainage of Glossopharyngeal Nerve with Drainage Device, Open Approach",0,009,tables
009P30Z,"Drainage of Glossopharyngeal Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009P40Z,"Drainage of Glossopharyngeal Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009Q00Z,"Drainage of Vagus Nerve with Drainage Device, Open Approach",0,009,tables
009Q30Z,"Drainage of Vagus Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009Q40Z,"Drainage of Vagus Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009R00Z,"Drainage of Accessory Nerve with Drainage Device, Open Approach",0,009,tables
009R30Z,"Drainage of Accessory Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009R40Z,"Drainage of Accessory Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009S00Z,"Drainage of Hypoglossal Nerve with Drainage Device, Open Approach",0,009,tables
009S30Z,"Drainage of Hypoglossal Nerve with Drainage Device, Percutaneous Approach",0,009,tables
009S40Z,"Drainage of Hypoglossal Nerve with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009T00Z,"Drainage of Spinal Meninges with Drainage Device, Open Approach",0,009,tables
009T30Z,"Drainage of Spinal Meninges with Drainage Device, Percutaneous Approach",0,009,tables
009T40Z,"Drainage of Spinal Meninges with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009U00Z,"Drainage of Spinal Canal with Drainage Device, Open Approach",0,009,tables
009U30Z,"Drainage of Spinal Canal with Drainage Device, Percutaneous Approach",0,009,tables
009U40Z,"Drainage of Spinal Canal with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009W00Z,"Drainage of Cervical Spinal Cord with Drainage Device, Open Approach",0,009,tables
009W30Z,"Drainage of Cervical Spinal Cord with Drainage Device, Percutaneous Approach",0,009,tables
009W40Z,"Drainage of Cervical Spinal Cord with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009X00Z,"Drainage of Thoracic Spinal Cord with Drainage Device, Open Approach",0,009,tables
009X30Z,"Drainage of Thoracic Spinal Cord with Drainage Device, Percutaneous Approach",0,009,tables
009X40Z,"Drainage of Thoracic Spinal Cord with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
009Y00Z,"Drainage of Lumbar Spinal Cord with Drainage Device, Open Approach",0,009,tables
009Y30Z,"Drainage of Lumbar Spinal Cord with Drainage Device, Percutaneous Approach",0,009,tables
009Y40Z,"Drainage of Lumbar Spinal Cord with Drainage Device, Percutaneous Endoscopic Approach",0,009,tables
00900ZX,"Drainage of Brain, Open Approach (Diagnostic)",0,009,tables
00900ZZ,"Drainage of Brain, Open Approach",0,009,tables
00903ZX,"Drainage of Brain, Percutaneous Approach (Diagnostic)",0,009,tables
00903ZZ,"Drainage of Brain, Percutaneous Approach",0,009,tables
00904ZX,"Drainage of Brain, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00904ZZ,"Drainage of Brain, Percutaneous Endoscopic Approach",0,009,tables
00910ZX,"Drainage of Cerebral Meninges, Open Approach (Diagnostic)",0,009,tables
00910ZZ,"Drainage of Cerebral Meninges, Open Approach",0,009,tables
00913ZX,"Drainage of Cerebral Meninges, Percutaneous Approach (Diagnostic)",0,009,tables
00913ZZ,"Drainage of Cerebral Meninges, Percutaneous Approach",0,009,tables
00914ZX,"Drainage of Cerebral Meninges, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00914ZZ,"Drainage of Cerebral Meninges, Percutaneous Endoscopic Approach",0,009,tables
00920ZX,"Drainage of Dura Mater, Open Approach (Diagnostic)",0,009,tables
00920ZZ,"Drainage of Dura Mater, Open Approach",0,009,tables
00923ZX,"Drainage of Dura Mater, Percutaneous Approach (Diagnostic)",0,009,tables
00923ZZ,"Drainage of Dura Mater, Percutaneous Approach",0,009,tables
00924ZX,"Drainage of Dura Mater, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00924ZZ,"Drainage of Dura Mater, Percutaneous Endoscopic Approach",0,009,tables
00930ZX,"Drainage of Epidural Space, Intracranial, Open Approach (Diagnostic)",0,009,tables
00930ZZ,"Drainage of Epidural Space, Intracranial, Open Approach",0,009,tables
00933ZX,"Drainage of Epidural Space, Intracranial, Percutaneous Approach (Diagnostic)",0,009,tables
00933ZZ,"Drainage of Epidural Space, Intracranial, Percutaneous Approach",0,009,tables
00934ZX,"Drainage of Epidural Space, Intracranial, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00934ZZ,"Drainage of Epidural Space, Intracranial, Percutaneous Endoscopic Approach",0,009,tables
00940ZX,"Drainage of Subdural Space, Intracranial, Open Approach (Diagnostic)",0,009,tables
00940ZZ,"Drainage of Subdural Space, Intracranial, Open Approach",0,009,tables
00943ZX,"Drainage of Subdural Space, Intracranial, Percutaneous Approach (Diagnostic)",0,009,tables
00943ZZ,"Drainage of Subdural Space, Intracranial, Percutaneous Approach",0,009,tables
00944ZX,"Drainage of Subdural Space, Intracranial, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00944ZZ,"Drainage of Subdural Space, Intracranial, Percutaneous Endoscopic Approach",0,009,tables
00950ZX,"Drainage of Subarachnoid Space, Intracranial, Open Approach (Diagnostic)",0,009,tables
00950ZZ,"Drainage of Subarachnoid Space, Intracranial, Open Approach",0,009,tables
00953ZX,"Drainage of Subarachnoid Space, Intracranial, Percutaneous Approach (Diagnostic)",0,009,tables
00953ZZ,"Drainage of Subarachnoid Space, Intracranial, Percutaneous Approach",0,009,tables
00954ZX,"Drainage of Subarachnoid Space, Intracranial, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00954ZZ,"Drainage of Subarachnoid Space, Intracranial, Percutaneous Endoscopic Approach",0,009,tables
00960ZX,"Drainage of Cerebral Ventricle, Open Approach (Diagnostic)",0,009,tables
00960ZZ,"Drainage of Cerebral Ventricle, Open Approach",0,009,tables
00963ZX,"Drainage of Cerebral Ventricle, Percutaneous Approach (Diagnostic)",0,009,tables
00963ZZ,"Drainage of Cerebral Ventricle, Percutaneous Approach",0,009,tables
00964ZX,"Drainage of Cerebral Ventricle, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00964ZZ,"Drainage of Cerebral Ventricle, Percutaneous Endoscopic Approach",0,009,tables
00970ZX,"Drainage of Cerebral Hemisphere, Open Approach (Diagnostic)",0,009,tables
00970ZZ,"Drainage of Cerebral Hemisphere, Open Approach",0,009,tables
00973ZX,"Drainage of Cerebral Hemisphere, Percutaneous Approach (Diagnostic)",0,009,tables
00973ZZ,"Drainage of Cerebral Hemisphere, Percutaneous Approach",0,009,tables
00974ZX,"Drainage of Cerebral Hemisphere, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00974ZZ,"Drainage of Cerebral Hemisphere, Percutaneous Endoscopic Approach",0,009,tables
00980ZX,"Drainage of Basal Ganglia, Open Approach (Diagnostic)",0,009,tables
00980ZZ,"Drainage of Basal Ganglia, Open Approach",0,009,tables
00983ZX,"Drainage of Basal Ganglia, Percutaneous Approach (Diagnostic)",0,009,tables
00983ZZ,"Drainage of Basal Ganglia, Percutaneous Approach",0,009,tables
00984ZX,"Drainage of Basal Ganglia, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00984ZZ,"Drainage of Basal Ganglia, Percutaneous Endoscopic Approach",0,009,tables
00990ZX,"Drainage of Thalamus, Open Approach (Diagnostic)",0,009,tables
00990ZZ,"Drainage of Thalamus, Open Approach",0,009,tables
00993ZX,"Drainage of Thalamus, Percutaneous Approach (Diagnostic)",0,009,tables
00993ZZ,"Drainage of Thalamus, Percutaneous Approach",0,009,tables
00994ZX,"Drainage of Thalamus, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
00994ZZ,"Drainage of Thalamus, Percutaneous Endoscopic Approach",0,009,tables
009A0ZX,"Drainage of Hypothalamus, Open Approach (Diagnostic)",0,009,tables
009A0ZZ,"Drainage of Hypothalamus, Open Approach",0,009,tables
009A3ZX,"Drainage of Hypothalamus, Percutaneous Approach (Diagnostic)",0,009,tables
009A3ZZ,"Drainage of Hypothalamus, Percutaneous Approach",0,009,tables
009A4ZX,"Drainage of Hypothalamus, Percutaneous Endoscopic Approach (Diagnostic)",0,009,tables
009A4ZZ,"Drainage of Hypothalamus, Percutaneous Endoscopic Approach",0,009,tables
009B0ZX,"Drainage of Pons, Open Approach (Diagnostic)",0,009,tables
